cbro_id,scientific_name,genus,species_epithet,family,order,portuguese_name,english_name_cbro,occurrence,endemic_brazil,extinct,introduced,status_uncertain,origin_directions,status_raw,english_name_ebird,ebird_species_code,ebird_matched,ebird_match_method,name_disputed,english_name_avilist,avilist_matched,avilist_match_method,name_disputed_avilist,model,config_sha256,dataset_sha256,git_commit,prompt_sha256,python_version,requests_version,run_started_at_utc,batch_id,execution_mode,model_response,finish_reason,truncated,reasoning_config,effective_reasoning_config,benchmark_mode,resolved_model,generation_id,request_id,provider,response_created,requested_at_utc,latency_ms,prompt_tokens,completion_tokens,total_tokens,error,normalized_response,normalized_target,exact_match,acceptable_match,match_source,generation_status,taxonomic_distance,error_type
CBRO#4670,Sporophila americana,Sporophila,americana,Thraupidae,Passeriformes,coleiro-do-norte,Wing-barred Seedeater,BR,False,False,False,False,,BR,Wing-barred Seedeater,wibsee1,True,binomial,False,Wing-barred Seedeater,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788825942-dYOtv6Qz4sR7a9pm2VzJ,openrouter_batch_sequence,Wing-barred Seedeater,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788825942-67345e12cb7fde841459,3db97142-2dbf-4d97-b687-7ba0bc7136f2,OpenAI,1788826107,2026-09-08T00:10:54.019303+00:00,0,52,85,137,,wing barred seedeater,wing barred seedeater,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4674,Sporophila collaris,Sporophila,collaris,Thraupidae,Passeriformes,coleiro-do-brejo,Rusty-collared Seedeater,BR,False,False,False,False,,BR,Rusty-collared Seedeater,rucsee1,True,binomial,False,Rusty-collared Seedeater,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Rusty collared Seedeater,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-3e71bf9f1c546935114a,54a3e0d3-b004-4e36-a3da-d0b187524f21,OpenAI,1788867907,2026-09-08T11:51:01.290907+00:00,0,53,49,102,,rusty collared seedeater,rusty collared seedeater,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4678,Sporophila bouvronides,Sporophila,bouvronides,Thraupidae,Passeriformes,estrela-do-norte,Lesson's Seedeater,VI,False,False,False,False,N,VI (N),Lesson's Seedeater,lessee2,True,binomial,False,Lesson's Seedeater,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Rufous-shafted Woodstar,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-50740bf2effbb49f1874,33c9e634-45fb-42c6-a6d1-67225c384cf7,OpenAI,1788867843,2026-09-08T11:51:01.290979+00:00,0,52,165,217,,rufous shafted woodstar,lessons seedeater,False,False,,complete,4,hallucinated
CBRO#4680,Sporophila luctuosa,Sporophila,luctuosa,Thraupidae,Passeriformes,papa-capim-preto-e-branco,Black-and-white Seedeater,VI,False,False,False,False,W,VI (W),Black-and-white Seedeater,bawsee1,True,binomial,False,Black-and-white Seedeater,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Black and white Seedeater,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-634b3159489233867754,aec59232-b5b0-4fd4-8225-5f376c328d60,OpenAI,1788867907,2026-09-08T11:51:01.291011+00:00,0,56,54,110,,black and white seedeater,black and white seedeater,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4681,Sporophila nigricollis,Sporophila,nigricollis,Thraupidae,Passeriformes,baiano,Yellow-bellied Seedeater,BR,False,False,False,False,,BR,Yellow-bellied Seedeater,yebsee1,True,binomial,False,Yellow-bellied Seedeater,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Yellow bellied Seedeater,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-4317fa96e3f052fd03f6,a9d17ce0-7757-44f2-a89e-708816bed5b5,OpenAI,1788867907,2026-09-08T11:51:01.291066+00:00,0,49,44,93,,yellow bellied seedeater,yellow bellied seedeater,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4683,Sporophila ardesiaca,Sporophila,ardesiaca,Thraupidae,Passeriformes,papa-capim-de-costas-cinza,Dubois's Seedeater,BR,True,False,False,False,,"BR, En",Dubois's Seedeater,dubsee1,True,binomial,False,Dubois's Seedeater,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Dubois's Seedeater,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-4bf0aab6d15ffcf99a2c,36b3cd71-2bbe-4792-bb6a-7e3217dde3cd,OpenAI,1788867907,2026-09-08T11:51:01.291089+00:00,0,56,98,154,,duboiss seedeater,duboiss seedeater,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4685,Sporophila caerulescens,Sporophila,caerulescens,Thraupidae,Passeriformes,coleirinho,Double-collared Seedeater,BR,False,False,False,False,,BR,Double-collared Seedeater,docsee1,True,binomial,False,Double-collared Seedeater,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Double collared Seedeater,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-590332cffca4d18e6d13,5ef7a39c-dbb0-4f4a-9563-c0834fb3248a,OpenAI,1788867843,2026-09-08T11:51:01.291109+00:00,0,50,32,82,,double collared seedeater,double collared seedeater,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4688,Sporophila albogularis,Sporophila,albogularis,Thraupidae,Passeriformes,golinho,White-throated Seedeater,BR,True,False,False,False,,"BR, En",White-throated Seedeater,whtsee1,True,binomial,False,White-throated Seedeater,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,White throated Seedeater,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-d0fa3490d6dcc68c56f6,45560d8f-554d-4b60-9710-094492ac8edf,OpenAI,1788867843,2026-09-08T11:51:01.291130+00:00,0,49,53,102,,white throated seedeater,white throated seedeater,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4689,Sporophila leucoptera,Sporophila,leucoptera,Thraupidae,Passeriformes,chorão,White-bellied Seedeater,BR,False,False,False,False,,BR,White-bellied Seedeater,whbsee1,True,binomial,False,White-bellied Seedeater,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,White-bellied Seedeater,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-bb2af5baea7d4142e29f,49f87ae3-933f-44c8-9807-bf81a8a6adb3,OpenAI,1788867843,2026-09-08T11:51:01.291150+00:00,0,49,66,115,,white bellied seedeater,white bellied seedeater,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4693,Sporophila nigrorufa,Sporophila,nigrorufa,Thraupidae,Passeriformes,caboclinho-do-sertão,Black-and-tawny Seedeater,BR,False,False,False,False,,BR,Black-and-tawny Seedeater,batsee2,True,binomial,False,Black-and-tawny Seedeater,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Black-and-tawny Seedeater,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-2c797264429140a14843,60fda315-0cad-4ae4-890b-5f0b88425d97,OpenAI,1788867843,2026-09-08T11:51:01.291169+00:00,0,55,194,249,,black and tawny seedeater,black and tawny seedeater,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4694,Sporophila bouvreuil,Sporophila,bouvreuil,Thraupidae,Passeriformes,caboclinho,Copper Seedeater,BR,False,False,False,False,,BR,Copper Seedeater,capsee1,True,binomial,False,Copper Seedeater,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Coppery Seedeater,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-2f97e3d74e86f8cda538,02f44986-3ab1-4fa6-b047-3139c6cfd011,OpenAI,1788867846,2026-09-08T11:51:01.291190+00:00,0,51,43,94,,coppery seedeater,copper seedeater,False,False,,complete,4,hallucinated
CBRO#4695,Sporophila pileata,Sporophila,pileata,Thraupidae,Passeriformes,caboclinho-coroado,Pearly-bellied Seedeater,BR,False,False,False,False,,BR,Pearly-bellied Seedeater,pebsee1,True,binomial,False,Pearly-bellied Seedeater,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Capped Seedeater,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-ee14c837906682a5e7a2,7e4439ff-36de-42a8-b052-b1f661161d8d,OpenAI,1788867847,2026-09-08T11:51:01.291211+00:00,0,54,44,98,,capped seedeater,pearly bellied seedeater,False,False,,complete,4,hallucinated
CBRO#4696,Sporophila minuta,Sporophila,minuta,Thraupidae,Passeriformes,caboclinho-lindo,Ruddy-breasted Seedeater,BR,False,False,False,False,,BR,Ruddy-breasted Seedeater,rubsee1,True,binomial,False,Ruddy-breasted Seedeater,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Ruddy breasted Seedeater,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-b39b1381094b4c9ae229,87c2d25c-d8c7-47c1-ad85-96e2f5f162f9,OpenAI,1788867847,2026-09-08T11:51:01.291232+00:00,0,53,180,233,,ruddy breasted seedeater,ruddy breasted seedeater,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4698,Sporophila hypoxantha,Sporophila,hypoxantha,Thraupidae,Passeriformes,caboclinho-de-barriga-vermelha,Tawny-bellied Seedeater,BR,False,False,False,False,,BR,Tawny-bellied Seedeater,tabsee1,True,binomial,False,Tawny-bellied Seedeater,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Tawny-bellied Seedeater,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-6651abba0a956733910f,a75ebac2-2755-470c-8482-4628c780d46a,OpenAI,1788867848,2026-09-08T11:51:01.291252+00:00,0,58,144,202,,tawny bellied seedeater,tawny bellied seedeater,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4699,Sporophila ruficollis,Sporophila,ruficollis,Thraupidae,Passeriformes,caboclinho-de-papo-escuro,Dark-throated Seedeater,BR,False,False,False,True,S,"VI (S), BR#",Dark-throated Seedeater,datsee1,True,binomial,False,Dark-throated Seedeater,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Dark-throated Seedeater,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-9b621ea05a14b3ccc0b2,aa301926-f987-4a6a-b491-9406b92b9211,OpenAI,1788867849,2026-09-08T11:51:01.291272+00:00,0,57,43,100,,dark throated seedeater,dark throated seedeater,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#5034,Sporophila iberaensis,Sporophila,iberaensis,Thraupidae,Passeriformes,caboclinho-do-pantanal,Ibera Seedeater,BR,False,False,False,True,W,"VI (W), BR#",Ibera Seedeater,ibesee1,True,binomial,False,Ibera Seedeater,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Black and tawny Seedeater,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-a3a70cb59ce39e35137f,145c2afd-ec3a-43cf-abdd-3434904efa0b,OpenAI,1788867850,2026-09-08T11:51:01.291292+00:00,0,55,286,341,,black and tawny seedeater,ibera seedeater,False,False,,complete,1,intra_genus
CBRO#4700,Sporophila palustris,Sporophila,palustris,Thraupidae,Passeriformes,caboclinho-de-papo-branco,Marsh Seedeater,BR,False,False,False,False,,BR,Marsh Seedeater,marsee1,True,binomial,False,Marsh Seedeater,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Marsh Seedeater,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-fe1b9c0d7d030acbe5ee,99866a9a-4d65-4ce3-9ec5-0a95c55c48cb,OpenAI,1788867850,2026-09-08T11:51:01.291317+00:00,0,56,56,112,,marsh seedeater,marsh seedeater,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4701,Sporophila castaneiventris,Sporophila,castaneiventris,Thraupidae,Passeriformes,caboclinho-de-peito-castanho,Chestnut-bellied Seedeater,BR,False,False,False,False,,BR,Chestnut-bellied Seedeater,chbsee1,True,binomial,False,Chestnut-bellied Seedeater,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Rufous-rumped Seedeater,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-d34d29d7d42fcc1c11d6,bd692398-e0bd-4b13-9d33-73339b985568,OpenAI,1788867852,2026-09-08T11:51:01.291335+00:00,0,57,220,277,,rufous rumped seedeater,chestnut bellied seedeater,False,False,,complete,1,intra_genus
CBRO#4702,Sporophila hypochroma,Sporophila,hypochroma,Thraupidae,Passeriformes,caboclinho-de-sobre-ferrugem,Rufous-rumped Seedeater,VI,False,False,False,False,S,VI (S),Rufous-rumped Seedeater,rursee1,True,binomial,False,Rufous-rumped Seedeater,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Rufous-rumped Seedeater,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-4dc7ea47db3d0433d8a4,3af96707-0f16-475c-9d22-ceeb358a4316,OpenAI,1788867852,2026-09-08T11:51:01.291358+00:00,0,58,63,121,,rufous rumped seedeater,rufous rumped seedeater,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4703,Sporophila cinnamomea,Sporophila,cinnamomea,Thraupidae,Passeriformes,caboclinho-de-chapéu-cinzento,Chestnut Seedeater,BR,False,False,False,False,,BR,Chestnut Seedeater,chesee1,True,binomial,False,Chestnut Seedeater,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Chestnut Seedeater,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-d229ce6f83936f39e280,983fec5b-fcf2-470e-8c59-05e24e52600b,OpenAI,1788867853,2026-09-08T11:51:01.291404+00:00,0,58,125,183,,chestnut seedeater,chestnut seedeater,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4704,Sporophila melanogaster,Sporophila,melanogaster,Thraupidae,Passeriformes,caboclinho-de-barriga-preta,Black-bellied Seedeater,BR,True,False,False,False,,"BR, En",Black-bellied Seedeater,blbsee2,True,binomial,False,Black-bellied Seedeater,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Black-bellied Seedeater,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-2fed058c29d85ba7f4b3,5989d229-9405-4e45-8098-c5ff1a16c5bc,OpenAI,1788867854,2026-09-08T11:51:01.291428+00:00,0,57,34,91,,black bellied seedeater,black bellied seedeater,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4705,Sporophila angolensis,Sporophila,angolensis,Thraupidae,Passeriformes,curió,Chestnut-bellied Seed-Finch,BR,False,False,False,False,,BR,Chestnut-bellied Seed-Finch,cbsfin,True,binomial,False,Chestnut-bellied Seed Finch,True,binomial,True,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Chestnut bellied Seed Finch,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-fa3286313570304f3ad9,ca4004dd-4c0b-4192-9cde-9b530c370216,OpenAI,1788867856,2026-09-08T11:51:01.291448+00:00,0,49,33,82,,chestnut bellied seed finch,chestnut bellied seed finch,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4708,Sporophila crassirostris,Sporophila,crassirostris,Thraupidae,Passeriformes,bicudinho,Large-billed Seed-Finch,BR,False,False,False,False,,BR,Large-billed Seed-Finch,lbsfin1,True,binomial,False,Large-billed Seed Finch,True,binomial,True,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Long-billed Gnatwren,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-4cf78c5c3047ba7bd0f8,e9a8ad90-58bf-486d-b833-1bf97c9db516,OpenAI,1788867857,2026-09-08T11:51:01.291470+00:00,0,50,376,426,,long billed gnatwren,large billed seed finch,False,False,,complete,3,intra_order
